trade_id,trade_date,booked_at,region,desk,book,year,quarter,notional,pnl,quantity,settled
100220,2021-05-23,2021-05-23 07:57:00,APAC,Equities,O'Brien Holdings,2021,Q2,112867.28,60566.90,107,true
100221,2022-07-14,2022-07-14 09:10:00,AMER,Equities,Alpha Fund,2022,Q3,71331.78,51564.72,188,true
100222,2023-01-16,2023-01-16 04:21:00,EMEA,FX,Alpha Fund,2023,Q1,462665.80,-90105.94,461,false
100223,2024-12-01,2024-12-01 11:14:00,APAC,Equities,O'Brien Holdings,2024,Q4,183723.77,89994.77,307,true
100224,2025-09-17,2025-09-17 14:44:00,AMER,FX,Alpha Fund,2025,Q3,934509.89,58901.51,124,false
100225,2021-02-20,2021-02-20 03:29:00,EMEA,FX,Alpha Fund,2021,Q1,748801.16,-66739.69,370,true
100226,2022-09-17,2022-09-17 18:09:00,APAC,Credit,Alpha Fund,2022,Q3,88234.45,-94195.03,147,true
100227,2023-12-19,2023-12-19 08:34:00,AMER,Equities,Alpha Fund,2023,Q4,666694.51,-74939.06,135,true
100228,2024-10-26,2024-10-26 19:24:00,EMEA,Equities,"Smith, ""Big"" Fund",2024,Q4,301401.04,25244.52,153,false
100229,2025-03-23,2025-03-23 16:10:00,APAC,Commodities,"Smith, ""Big"" Fund",2025,Q1,228025.66,-92012.11,212,true
100230,2021-02-11,2021-02-11 11:34:00,AMER,Commodities,"Smith, ""Big"" Fund",2021,Q1,604073.87,-23309.07,71,true
100231,2022-08-20,2022-08-20 12:55:00,EMEA,Equities,Beta Fund,2022,Q3,860186.68,-41010.54,49,true
100232,2023-06-25,2023-06-25 16:15:00,APAC,Credit,Alpha Fund,2023,Q2,68298.70,81406.91,454,true
100233,2024-05-14,2024-05-14 06:24:00,AMER,Rates,"Smith, ""Big"" Fund",2024,Q2,943569.86,-10460.71,62,false
100234,2025-11-20,2025-11-20 02:20:00,EMEA,FX,O'Brien Holdings,2025,Q4,229787.00,-19498.02,398,true
100235,2021-07-16,2021-07-16 06:50:00,APAC,Credit,"Smith, ""Big"" Fund",2021,Q3,980272.65,-24536.10,275,true
100236,2022-06-18,2022-06-18 00:57:00,AMER,Commodities,O'Brien Holdings,2022,Q2,521565.43,39136.00,234,true
100237,2023-12-08,2023-12-08 12:51:00,EMEA,Equities,Alpha Fund,2023,Q4,812248.90,-1493.47,352,true
100238,2024-01-26,2024-01-26 20:52:00,APAC,FX,Beta Fund,2024,Q1,678648.79,-36412.09,448,true
100239,2025-12-09,2025-12-09 15:46:00,AMER,FX,O'Brien Holdings,2025,Q4,890751.87,27443.39,91,true
100240,2021-03-22,2021-03-22 01:07:00,EMEA,Commodities,Beta Fund,2021,Q1,721992.82,-60684.03,145,true
100241,2022-03-18,2022-03-18 19:35:00,APAC,Credit,O'Brien Holdings,2022,Q1,100163.99,46144.15,30,true
100242,2023-11-27,2023-11-27 01:40:00,AMER,FX,Alpha Fund,2023,Q4,65797.25,-79398.48,356,true
100243,2024-01-08,2024-01-08 12:32:00,EMEA,Rates,"Smith, ""Big"" Fund",2024,Q1,33241.31,91284.52,412,true
100244,2025-12-03,2025-12-03 18:21:00,APAC,FX,"Smith, ""Big"" Fund",2025,Q4,315948.15,29054.47,180,true
100245,2021-11-28,2021-11-28 14:57:00,AMER,Equities,Beta Fund,2021,Q4,498801.45,-19030.41,349,true
100246,2022-07-23,2022-07-23 14:45:00,EMEA,Rates,Beta Fund,2022,Q3,787850.10,13281.03,385,true
100247,2023-02-17,2023-02-17 05:27:00,APAC,Rates,"Smith, ""Big"" Fund",2023,Q1,385757.23,82920.20,373,true
100248,2024-10-14,2024-10-14 22:37:00,AMER,Rates,"Smith, ""Big"" Fund",2024,Q4,154227.94,-31622.29,498,true
100249,2025-12-16,2025-12-16 07:45:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q4,87916.11,-51892.29,408,true
100250,2021-12-25,2021-12-25 06:32:00,APAC,FX,"Smith, ""Big"" Fund",2021,Q4,804143.15,56011.70,47,false
100251,2022-12-21,2022-12-21 00:19:00,AMER,Rates,O'Brien Holdings,2022,Q4,596649.25,-3533.80,229,false
100252,2023-01-25,2023-01-25 20:37:00,EMEA,Rates,O'Brien Holdings,2023,Q1,798244.58,-16679.25,128,true
100253,2024-04-08,2024-04-08 04:04:00,APAC,FX,O'Brien Holdings,2024,Q2,705212.49,2192.24,293,true
100254,2025-06-10,2025-06-10 04:45:00,AMER,Equities,O'Brien Holdings,2025,Q2,946885.94,63405.57,116,false
100255,2021-03-17,2021-03-17 20:34:00,EMEA,Equities,"Smith, ""Big"" Fund",2021,Q1,953519.63,-55052.14,275,true
100256,2022-06-06,2022-06-06 00:40:00,APAC,Rates,Alpha Fund,2022,Q2,200571.66,31870.95,6,true
100257,2023-08-12,2023-08-12 17:03:00,AMER,Commodities,"Smith, ""Big"" Fund",2023,Q3,881211.65,28915.91,488,true
100258,2024-05-20,2024-05-20 22:21:00,EMEA,Equities,Beta Fund,2024,Q2,15603.38,-89406.97,361,true
100259,2025-07-01,2025-07-01 10:27:00,APAC,FX,Beta Fund,2025,Q3,20630.51,74343.12,443,true
100260,2021-04-11,2021-04-11 01:27:00,AMER,Equities,O'Brien Holdings,2021,Q2,135301.84,49441.30,422,true
100261,2022-11-10,2022-11-10 14:47:00,EMEA,Equities,O'Brien Holdings,2022,Q4,583579.98,-84581.24,75,true
100262,2023-02-19,2023-02-19 00:13:00,APAC,Rates,"Smith, ""Big"" Fund",2023,Q1,864395.95,-20944.23,362,true
100263,2024-12-03,2024-12-03 01:52:00,AMER,Rates,"Smith, ""Big"" Fund",2024,Q4,60204.17,64584.85,108,true
100264,2025-06-28,2025-06-28 07:27:00,EMEA,Equities,Beta Fund,2025,Q2,561462.43,-8738.94,228,false
100265,2021-09-03,2021-09-03 21:45:00,APAC,Equities,Alpha Fund,2021,Q3,288569.55,63271.45,12,false
100266,2022-11-26,2022-11-26 04:15:00,AMER,FX,Beta Fund,2022,Q4,392948.67,25747.59,237,false
100267,2023-11-02,2023-11-02 00:20:00,EMEA,Rates,Alpha Fund,2023,Q4,859950.47,-65825.61,159,false
100268,2024-03-23,2024-03-23 21:42:00,APAC,Credit,"Smith, ""Big"" Fund",2024,Q1,201966.48,-53214.13,78,true
100269,2025-01-05,2025-01-05 13:54:00,AMER,Equities,O'Brien Holdings,2025,Q1,974623.43,93258.80,109,true
100270,2021-03-28,2021-03-28 00:04:00,EMEA,Equities,Beta Fund,2021,Q1,753080.50,17091.93,272,true
100271,2022-02-26,2022-02-26 09:59:00,APAC,FX,O'Brien Holdings,2022,Q1,322332.66,88380.64,97,true
100272,2023-09-27,2023-09-27 08:54:00,AMER,Equities,"Smith, ""Big"" Fund",2023,Q3,681141.62,89583.15,318,true
100273,2024-07-25,2024-07-25 09:32:00,EMEA,Rates,Alpha Fund,2024,Q3,755177.01,-90938.32,43,true
100274,2025-02-04,2025-02-04 00:57:00,APAC,Credit,O'Brien Holdings,2025,Q1,249172.47,-55961.48,392,true
100275,2021-06-20,2021-06-20 22:12:00,AMER,Credit,Alpha Fund,2021,Q2,63489.98,-53139.99,2,true
100276,2022-08-11,2022-08-11 12:53:00,EMEA,Equities,"Smith, ""Big"" Fund",2022,Q3,30334.22,46894.76,480,true
100277,2023-02-20,2023-02-20 07:59:00,APAC,Equities,O'Brien Holdings,2023,Q1,70203.93,31891.42,170,true
100278,2024-07-09,2024-07-09 11:59:00,AMER,Rates,Alpha Fund,2024,Q3,594143.24,-36173.96,12,true
100279,2025-06-16,2025-06-16 03:20:00,EMEA,Rates,Beta Fund,2025,Q2,693119.25,56895.09,196,true
100280,2021-12-13,2021-12-13 14:43:00,APAC,Credit,Beta Fund,2021,Q4,301054.02,-43516.96,171,true
100281,2022-04-19,2022-04-19 09:28:00,AMER,Equities,Beta Fund,2022,Q2,740649.96,18378.17,14,true
100282,2023-02-25,2023-02-25 04:28:00,EMEA,FX,"Smith, ""Big"" Fund",2023,Q1,688106.25,80246.33,293,true
100283,2024-12-20,2024-12-20 01:07:00,APAC,Credit,Alpha Fund,2024,Q4,599391.84,68788.36,483,true
100284,2025-07-21,2025-07-21 16:44:00,AMER,FX,"Smith, ""Big"" Fund",2025,Q3,47951.88,42513.07,396,true
100285,2021-02-09,2021-02-09 09:10:00,EMEA,Equities,"Smith, ""Big"" Fund",2021,Q1,953228.47,-25344.48,347,true
100286,2022-08-15,2022-08-15 16:28:00,APAC,Equities,Alpha Fund,2022,Q3,251937.48,-48825.77,420,false
100287,2023-03-13,2023-03-13 06:19:00,AMER,Equities,Alpha Fund,2023,Q1,581377.37,-88446.61,40,true
100288,2024-11-27,2024-11-27 10:48:00,EMEA,Equities,Alpha Fund,2024,Q4,100761.76,97453.30,423,false
100289,2025-11-09,2025-11-09 17:37:00,APAC,Equities,Beta Fund,2025,Q4,798290.71,-65781.16,179,true
100290,2021-08-05,2021-08-05 20:20:00,AMER,Commodities,Beta Fund,2021,Q3,74451.41,31828.43,284,false
100291,2022-11-02,2022-11-02 20:09:00,EMEA,FX,Beta Fund,2022,Q4,399167.30,-70625.92,346,true
100292,2023-03-07,2023-03-07 12:32:00,APAC,FX,Alpha Fund,2023,Q1,361572.16,46163.35,47,true
100293,2024-03-21,2024-03-21 12:39:00,AMER,Credit,O'Brien Holdings,2024,Q1,205428.88,-37969.56,428,false
100294,2025-04-18,2025-04-18 05:27:00,EMEA,Commodities,Alpha Fund,2025,Q2,297529.86,-38499.44,327,true
100295,2021-06-12,2021-06-12 17:19:00,APAC,Equities,"Smith, ""Big"" Fund",2021,Q2,147335.40,-98551.45,112,false
100296,2022-06-12,2022-06-12 23:24:00,AMER,Commodities,O'Brien Holdings,2022,Q2,533078.96,68804.07,445,true
100297,2023-04-10,2023-04-10 19:12:00,EMEA,Credit,"Smith, ""Big"" Fund",2023,Q2,160256.81,57491.95,373,true
100298,2024-06-15,2024-06-15 04:39:00,APAC,FX,"Smith, ""Big"" Fund",2024,Q2,196509.24,-70213.29,434,true
100299,2025-08-19,2025-08-19 20:03:00,AMER,Equities,Alpha Fund,2025,Q3,940908.71,-6755.91,364,true
100300,2021-11-17,2021-11-17 23:53:00,EMEA,Rates,O'Brien Holdings,2021,Q4,877476.40,-26122.11,309,false
100301,2022-02-06,2022-02-06 16:15:00,APAC,Equities,O'Brien Holdings,2022,Q1,592111.05,68038.87,55,true
100302,2023-11-06,2023-11-06 02:22:00,AMER,Credit,"Smith, ""Big"" Fund",2023,Q4,923108.59,-21633.24,415,false
100303,2024-03-28,2024-03-28 05:47:00,EMEA,FX,Beta Fund,2024,Q1,402009.59,99589.95,134,true
100304,2025-10-15,2025-10-15 21:16:00,APAC,Equities,"Smith, ""Big"" Fund",2025,Q4,122815.80,33522.44,17,true
100305,2021-07-25,2021-07-25 17:04:00,AMER,Rates,"Smith, ""Big"" Fund",2021,Q3,518676.34,-56936.27,65,true
100306,2022-10-06,2022-10-06 11:19:00,EMEA,Rates,Alpha Fund,2022,Q4,777212.21,-43553.46,132,true
100307,2023-03-09,2023-03-09 00:27:00,APAC,Commodities,O'Brien Holdings,2023,Q1,437756.67,-14903.40,26,true
100308,2024-03-03,2024-03-03 22:30:00,AMER,FX,O'Brien Holdings,2024,Q1,456392.23,36104.68,331,true
100309,2025-10-21,2025-10-21 03:43:00,EMEA,Commodities,Alpha Fund,2025,Q4,235028.33,-8752.90,200,false
100310,2021-06-11,2021-06-11 04:14:00,APAC,Rates,"Smith, ""Big"" Fund",2021,Q2,165747.24,-6003.84,175,true
100311,2022-07-18,2022-07-18 10:03:00,AMER,Rates,Alpha Fund,2022,Q3,769820.18,7717.36,453,false
100312,2023-12-13,2023-12-13 00:02:00,EMEA,Rates,"Smith, ""Big"" Fund",2023,Q4,740942.71,64594.97,483,true
100313,2024-08-26,2024-08-26 23:44:00,APAC,Commodities,Beta Fund,2024,Q3,272962.62,13684.81,20,true
100314,2025-01-15,2025-01-15 03:29:00,AMER,Credit,Alpha Fund,2025,Q1,820820.70,-72747.99,71,false
100315,2021-03-08,2021-03-08 22:33:00,EMEA,FX,Alpha Fund,2021,Q1,852676.98,1426.68,294,true
100316,2022-10-02,2022-10-02 16:39:00,APAC,Rates,Alpha Fund,2022,Q4,129513.45,-26687.38,477,true
100317,2023-03-13,2023-03-13 12:33:00,AMER,Rates,O'Brien Holdings,2023,Q1,855560.37,-8696.12,356,true
100318,2024-10-08,2024-10-08 14:41:00,EMEA,FX,Alpha Fund,2024,Q4,355640.97,-49894.64,414,true
100319,2025-10-10,2025-10-10 22:43:00,APAC,Commodities,Alpha Fund,2025,Q4,391640.84,14391.11,235,true
100320,2021-07-26,2021-07-26 14:27:00,AMER,Credit,Alpha Fund,2021,Q3,750976.82,-73933.78,176,true
100321,2022-03-02,2022-03-02 16:18:00,EMEA,Equities,O'Brien Holdings,2022,Q1,142235.97,-59707.59,469,true
100322,2023-10-02,2023-10-02 21:04:00,APAC,Credit,Beta Fund,2023,Q4,640768.15,-10404.62,306,true
100323,2024-11-20,2024-11-20 13:18:00,AMER,Commodities,Beta Fund,2024,Q4,156632.46,-78946.80,193,true
100324,2025-04-25,2025-04-25 10:16:00,EMEA,Rates,"Smith, ""Big"" Fund",2025,Q2,577181.71,85359.55,10,true
100325,2021-12-20,2021-12-20 06:39:00,APAC,Rates,Alpha Fund,2021,Q4,5343.08,77039.12,144,true
100326,2022-02-25,2022-02-25 21:40:00,AMER,FX,Beta Fund,2022,Q1,106245.70,55811.09,316,true
100327,2023-09-22,2023-09-22 07:33:00,EMEA,FX,Beta Fund,2023,Q3,83213.55,74559.08,20,true
100328,2024-08-12,2024-08-12 23:41:00,APAC,Commodities,O'Brien Holdings,2024,Q3,757280.02,-70669.21,416,true
100329,2025-08-16,2025-08-16 13:46:00,AMER,Commodities,Beta Fund,2025,Q3,769441.30,88880.53,52,true
100330,2021-11-08,2021-11-08 16:27:00,EMEA,Credit,Beta Fund,2021,Q4,642072.68,-87065.09,16,true
100331,2022-12-22,2022-12-22 18:50:00,APAC,FX,"Smith, ""Big"" Fund",2022,Q4,519869.80,54565.02,201,true
100332,2023-04-07,2023-04-07 01:32:00,AMER,FX,"Smith, ""Big"" Fund",2023,Q2,482268.60,60582.59,143,true
100333,2024-02-19,2024-02-19 05:47:00,EMEA,Equities,Alpha Fund,2024,Q1,828507.23,5166.02,207,true
100334,2025-01-04,2025-01-04 16:31:00,APAC,Rates,O'Brien Holdings,2025,Q1,712375.83,-44360.02,258,true
100335,2021-05-09,2021-05-09 02:44:00,AMER,Equities,Beta Fund,2021,Q2,358778.80,64860.05,343,true
100336,2022-12-27,2022-12-27 12:12:00,EMEA,Equities,Beta Fund,2022,Q4,218822.43,14466.62,159,true
100337,2023-12-04,2023-12-04 01:38:00,APAC,FX,"Smith, ""Big"" Fund",2023,Q4,681689.67,-2795.33,114,true
100338,2024-01-21,2024-01-21 09:03:00,AMER,Rates,"Smith, ""Big"" Fund",2024,Q1,270420.92,-88465.51,319,false
100339,2025-03-19,2025-03-19 01:10:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q1,531566.13,-47724.78,449,true
100340,2021-06-18,2021-06-18 20:02:00,APAC,Equities,Alpha Fund,2021,Q2,178818.60,-87976.87,157,true
100341,2022-02-26,2022-02-26 15:54:00,AMER,Rates,Beta Fund,2022,Q1,625983.91,-69006.75,375,true
100342,2023-08-15,2023-08-15 14:24:00,EMEA,Rates,Alpha Fund,2023,Q3,390876.12,4273.14,344,true
100343,2024-09-11,2024-09-11 00:55:00,APAC,Commodities,Beta Fund,2024,Q3,352704.80,7267.21,182,true
100344,2025-04-12,2025-04-12 05:27:00,AMER,Rates,Beta Fund,2025,Q2,870824.46,55324.74,428,false
100345,2021-01-05,2021-01-05 13:43:00,EMEA,FX,"Smith, ""Big"" Fund",2021,Q1,700254.32,87812.76,405,true
100346,2022-06-16,2022-06-16 23:46:00,APAC,Equities,O'Brien Holdings,2022,Q2,11312.28,-35899.35,456,false
100347,2023-10-15,2023-10-15 04:37:00,AMER,Equities,Alpha Fund,2023,Q4,795868.89,-57446.31,101,true
100348,2024-02-03,2024-02-03 06:13:00,EMEA,Credit,Alpha Fund,2024,Q1,736481.31,87235.84,59,false
100349,2025-12-22,2025-12-22 10:24:00,APAC,Commodities,Beta Fund,2025,Q4,482677.09,-52437.03,173,true
100350,2021-03-16,2021-03-16 12:46:00,AMER,FX,"Smith, ""Big"" Fund",2021,Q1,599345.40,30933.97,155,true
100351,2022-10-26,2022-10-26 08:25:00,EMEA,Credit,Beta Fund,2022,Q4,552650.66,19726.21,442,false
100352,2023-05-17,2023-05-17 05:34:00,APAC,Equities,"Smith, ""Big"" Fund",2023,Q2,442572.01,-22854.98,323,true
100353,2024-12-28,2024-12-28 19:27:00,AMER,Credit,O'Brien Holdings,2024,Q4,527070.86,-57136.16,21,true
100354,2025-10-08,2025-10-08 01:57:00,EMEA,Rates,"Smith, ""Big"" Fund",2025,Q4,555165.64,-36612.41,53,true
100355,2021-06-12,2021-06-12 19:25:00,APAC,Commodities,"Smith, ""Big"" Fund",2021,Q2,461752.14,-5116.78,107,true
100356,2022-05-11,2022-05-11 19:44:00,AMER,Credit,Alpha Fund,2022,Q2,205202.45,41694.89,10,true
100357,2023-08-18,2023-08-18 03:49:00,EMEA,Equities,O'Brien Holdings,2023,Q3,528452.16,98650.60,330,true
100358,2024-05-04,2024-05-04 01:22:00,APAC,Equities,Alpha Fund,2024,Q2,792204.99,34134.37,138,true
100359,2025-12-18,2025-12-18 06:11:00,AMER,Commodities,Beta Fund,2025,Q4,154075.97,52547.29,376,true
100360,2021-01-27,2021-01-27 20:48:00,EMEA,Commodities,O'Brien Holdings,2021,Q1,459642.55,30739.32,264,true
100361,2022-03-23,2022-03-23 17:15:00,APAC,Credit,Alpha Fund,2022,Q1,544393.08,-98945.17,369,true
100362,2023-06-03,2023-06-03 05:50:00,AMER,Equities,Alpha Fund,2023,Q2,922174.51,-73827.59,59,true
100363,2024-02-22,2024-02-22 08:42:00,EMEA,Equities,Beta Fund,2024,Q1,317011.43,26286.13,299,true
100364,2025-09-17,2025-09-17 21:12:00,APAC,FX,"Smith, ""Big"" Fund",2025,Q3,653671.42,-30555.87,47,true
100365,2021-11-15,2021-11-15 18:22:00,AMER,Commodities,Alpha Fund,2021,Q4,62727.05,-8129.64,404,true
100366,2022-06-26,2022-06-26 20:07:00,EMEA,Credit,O'Brien Holdings,2022,Q2,797038.04,78336.49,121,true
100367,2023-01-18,2023-01-18 05:40:00,APAC,Equities,Alpha Fund,2023,Q1,178305.04,-24485.47,293,true
100368,2024-08-20,2024-08-20 15:24:00,AMER,Rates,Beta Fund,2024,Q3,931965.74,-78978.73,424,true
100369,2025-05-06,2025-05-06 16:08:00,EMEA,Rates,Beta Fund,2025,Q2,661404.18,45011.10,398,true
100370,2021-11-28,2021-11-28 09:37:00,APAC,Credit,Alpha Fund,2021,Q4,515528.98,-88789.36,50,true
100371,2022-06-07,2022-06-07 13:15:00,AMER,FX,"Smith, ""Big"" Fund",2022,Q2,82117.96,22792.62,340,true
100372,2023-01-27,2023-01-27 18:19:00,EMEA,Equities,"Smith, ""Big"" Fund",2023,Q1,226695.51,19888.13,284,true
100373,2024-03-18,2024-03-18 10:31:00,APAC,Commodities,Beta Fund,2024,Q1,462440.47,-87981.10,444,false
100374,2025-10-11,2025-10-11 05:14:00,AMER,Rates,O'Brien Holdings,2025,Q4,640473.67,34235.49,468,true
100375,2021-11-10,2021-11-10 06:48:00,EMEA,Credit,Alpha Fund,2021,Q4,190707.95,25749.32,449,true
100376,2022-06-25,2022-06-25 08:12:00,APAC,Commodities,Alpha Fund,2022,Q2,538830.19,59636.35,299,true
100377,2023-09-20,2023-09-20 01:11:00,AMER,Credit,Alpha Fund,2023,Q3,744853.34,77118.56,32,true
100378,2024-11-15,2024-11-15 03:49:00,EMEA,Commodities,O'Brien Holdings,2024,Q4,914295.73,-42539.73,407,true
100379,2025-05-25,2025-05-25 03:18:00,APAC,Commodities,O'Brien Holdings,2025,Q2,63199.46,37529.04,405,true
100380,2021-08-06,2021-08-06 09:36:00,AMER,FX,Alpha Fund,2021,Q3,477890.11,-5275.67,202,true
100381,2022-01-08,2022-01-08 17:05:00,EMEA,Commodities,Alpha Fund,2022,Q1,278870.11,23681.50,83,true
100382,2023-10-20,2023-10-20 16:49:00,APAC,Rates,Alpha Fund,2023,Q4,921923.30,-94963.75,172,true
100383,2024-02-23,2024-02-23 21:47:00,AMER,Equities,"Smith, ""Big"" Fund",2024,Q1,652009.47,17343.11,212,true
100384,2025-05-13,2025-05-13 01:32:00,EMEA,Credit,Alpha Fund,2025,Q2,199714.43,8273.70,198,true
100385,2021-12-18,2021-12-18 13:18:00,APAC,Credit,O'Brien Holdings,2021,Q4,229139.58,-66521.25,39,true
100386,2022-05-14,2022-05-14 19:24:00,AMER,Equities,Beta Fund,2022,Q2,385944.66,-64367.43,21,true
100387,2023-09-12,2023-09-12 10:09:00,EMEA,Credit,O'Brien Holdings,2023,Q3,479891.84,71630.25,133,true
100388,2024-05-15,2024-05-15 12:00:00,APAC,Rates,"Smith, ""Big"" Fund",2024,Q2,755429.81,-69498.20,460,true
100389,2025-09-27,2025-09-27 03:57:00,AMER,FX,Beta Fund,2025,Q3,387021.36,-82716.21,235,true
100390,2021-01-24,2021-01-24 07:11:00,EMEA,FX,Alpha Fund,2021,Q1,247555.91,31845.19,410,true
100391,2022-01-09,2022-01-09 17:38:00,APAC,Rates,Beta Fund,2022,Q1,263514.87,-6571.25,118,true
100392,2023-10-03,2023-10-03 09:59:00,AMER,Rates,Beta Fund,2023,Q4,706487.54,-68170.56,213,true
100393,2024-05-04,2024-05-04 07:12:00,EMEA,Rates,Alpha Fund,2024,Q2,344549.16,-99005.45,104,false
100394,2025-01-15,2025-01-15 01:41:00,APAC,Commodities,Beta Fund,2025,Q1,66724.53,-75019.54,429,true
100395,2021-07-05,2021-07-05 23:57:00,AMER,FX,O'Brien Holdings,2021,Q3,473783.48,-57859.41,465,true
100396,2022-02-04,2022-02-04 09:52:00,EMEA,FX,Beta Fund,2022,Q1,795429.59,82595.19,140,true
100397,2023-08-03,2023-08-03 06:27:00,APAC,Equities,O'Brien Holdings,2023,Q3,119476.42,-82006.61,400,true
100398,2024-10-17,2024-10-17 11:48:00,AMER,Rates,Alpha Fund,2024,Q4,68311.55,19463.38,272,true
100399,2025-12-07,2025-12-07 00:34:00,EMEA,Credit,Alpha Fund,2025,Q4,767899.50,-85830.28,276,true
100400,2021-02-01,2021-02-01 03:47:00,APAC,Credit,Alpha Fund,2021,Q1,258642.46,22432.58,299,true
100401,2022-11-13,2022-11-13 18:56:00,AMER,Commodities,Beta Fund,2022,Q4,146257.74,24503.99,260,true
100402,2023-10-05,2023-10-05 10:11:00,EMEA,Equities,O'Brien Holdings,2023,Q4,14386.59,23768.82,313,true
100403,2024-06-20,2024-06-20 05:15:00,APAC,Commodities,Beta Fund,2024,Q2,231359.04,17863.14,162,true
100404,2025-07-10,2025-07-10 06:47:00,AMER,Credit,O'Brien Holdings,2025,Q3,87992.61,-10459.00,119,true
100405,2021-12-06,2021-12-06 07:34:00,EMEA,Rates,Alpha Fund,2021,Q4,726623.64,44504.44,306,true
100406,2022-12-20,2022-12-20 17:52:00,APAC,FX,Beta Fund,2022,Q4,941431.00,-20479.96,58,true
100407,2023-02-13,2023-02-13 01:49:00,AMER,Commodities,O'Brien Holdings,2023,Q1,189618.79,-70144.06,467,true
100408,2024-02-06,2024-02-06 21:46:00,EMEA,Credit,"Smith, ""Big"" Fund",2024,Q1,729855.73,52161.16,249,true
100409,2025-12-10,2025-12-10 03:13:00,APAC,Commodities,O'Brien Holdings,2025,Q4,119782.77,70483.94,108,true
100410,2021-04-13,2021-04-13 07:28:00,AMER,Equities,Alpha Fund,2021,Q2,308310.32,-56236.22,442,true
100411,2022-08-01,2022-08-01 10:31:00,EMEA,Credit,Beta Fund,2022,Q3,93612.76,-96986.54,229,true
100412,2023-08-27,2023-08-27 23:59:00,APAC,Credit,Beta Fund,2023,Q3,210910.40,-42415.14,71,true
100413,2024-03-11,2024-03-11 20:26:00,AMER,Rates,O'Brien Holdings,2024,Q1,319082.43,80141.33,39,true
100414,2025-02-14,2025-02-14 13:10:00,EMEA,Commodities,Beta Fund,2025,Q1,432373.86,-64076.11,46,true
100415,2021-05-22,2021-05-22 02:03:00,APAC,Commodities,Alpha Fund,2021,Q2,429599.21,49590.06,93,false
100416,2022-09-24,2022-09-24 23:24:00,AMER,Equities,"Smith, ""Big"" Fund",2022,Q3,192727.26,-35116.38,345,true
100417,2023-08-06,2023-08-06 20:42:00,EMEA,Commodities,O'Brien Holdings,2023,Q3,654441.20,-93161.45,288,false
100418,2024-12-01,2024-12-01 06:32:00,APAC,Commodities,O'Brien Holdings,2024,Q4,177640.19,-5645.66,422,true
100419,2025-01-08,2025-01-08 13:47:00,AMER,FX,O'Brien Holdings,2025,Q1,332296.12,83523.12,346,true
100420,2021-04-05,2021-04-05 03:23:00,EMEA,FX,O'Brien Holdings,2021,Q2,487908.49,-49321.99,332,true
100421,2022-04-21,2022-04-21 16:05:00,APAC,FX,O'Brien Holdings,2022,Q2,360048.62,-64373.07,176,true
100422,2023-11-01,2023-11-01 20:56:00,AMER,Rates,"Smith, ""Big"" Fund",2023,Q4,370566.34,-60988.24,235,true
100423,2024-11-16,2024-11-16 18:12:00,EMEA,Equities,Beta Fund,2024,Q4,1090.84,49949.78,454,true
100424,2025-06-14,2025-06-14 11:22:00,APAC,FX,O'Brien Holdings,2025,Q2,443604.43,-1029.17,185,true
100425,2021-10-21,2021-10-21 20:20:00,AMER,Equities,"Smith, ""Big"" Fund",2021,Q4,779408.09,576.33,207,true
100426,2022-03-02,2022-03-02 17:23:00,EMEA,Rates,Beta Fund,2022,Q1,953913.65,-17992.28,407,false
100427,2023-09-22,2023-09-22 22:24:00,APAC,FX,Beta Fund,2023,Q3,278900.33,96552.04,17,false
100428,2024-06-28,2024-06-28 06:38:00,AMER,Credit,Alpha Fund,2024,Q2,340941.78,89286.63,418,true
100429,2025-05-12,2025-05-12 18:01:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q2,60835.08,32606.94,453,false
100430,2021-04-14,2021-04-14 06:38:00,APAC,FX,O'Brien Holdings,2021,Q2,432217.47,-65229.36,105,true
100431,2022-09-20,2022-09-20 01:13:00,AMER,Credit,O'Brien Holdings,2022,Q3,472563.77,-93913.37,182,true
100432,2023-08-16,2023-08-16 20:11:00,EMEA,FX,O'Brien Holdings,2023,Q3,815667.69,88892.71,142,true
100433,2024-07-21,2024-07-21 15:28:00,APAC,Credit,O'Brien Holdings,2024,Q3,958583.42,5413.86,413,false
100434,2025-12-24,2025-12-24 05:26:00,AMER,Rates,O'Brien Holdings,2025,Q4,966679.16,-89587.58,407,true
100435,2021-01-08,2021-01-08 23:12:00,EMEA,Rates,O'Brien Holdings,2021,Q1,448526.53,49316.22,420,false
100436,2022-11-15,2022-11-15 19:43:00,APAC,Commodities,"Smith, ""Big"" Fund",2022,Q4,113691.09,-92045.33,283,true
100437,2023-08-27,2023-08-27 16:19:00,AMER,Rates,O'Brien Holdings,2023,Q3,567310.26,-34674.33,16,false
100438,2024-09-03,2024-09-03 12:47:00,EMEA,FX,Beta Fund,2024,Q3,768939.50,-31780.93,85,false
100439,2025-11-23,2025-11-23 23:07:00,APAC,Credit,Alpha Fund,2025,Q4,949002.69,-57065.55,467,true
100440,2021-04-03,2021-04-03 14:26:00,AMER,Commodities,O'Brien Holdings,2021,Q2,508680.62,74355.92,346,true
100441,2022-02-01,2022-02-01 22:15:00,EMEA,Credit,Alpha Fund,2022,Q1,506181.85,-38497.39,152,true
